### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
CfrijA	TTC	F	L	0.0	0.510431967775	0.0909090909091	0.0178571428571	0.928571428571	0.394366197183	0.0352112676056	2101.0	0.029712339137	23.0	0.0
CfrijA	TTT	F	L	0.0	0.510431967775	0.3	0.046511627907	0.941860465116	0.605633802817	0.0352112676056	2101.0	0.166422580216	21.0	0.0
CgallA	TTC	F	L	0.0	0.309580296842	0.416666666667	0.104761904762	0.828571428571	0.632530120482	0.0843373493976	2101.0	0.331632121654	23.0	0.0
CgallA	TTT	F	L	0.0	0.309580296842	0.25	0.0491803278689	0.770491803279	0.367469879518	0.0843373493976	2101.0	0.00931166697097	21.0	0.0
CmetaE	TTC	F	L	0.0	0.259746588694	0.1	0.013698630137	0.917808219178	0.514084507042	0.0352112676056	2101.0	0.0366071428571	23.0	0.0
CmetaE	TTT	F	L	0.0	0.259746588694	0.363636363636	0.0579710144928	0.927536231884	0.485915492958	0.0352112676056	2101.0	0.21331566744	21.0	0.0
PpastA	TTC	F	L	0.0	0.878964328036	0.2	0.0909090909091	0.886363636364	0.268292682927	0.0853658536585	2101.0	0.279115967221	23.0	0.0
PpastA	TTT	F	L	0.0	0.878964328036	0.5	0.0833333333333	0.816666666667	0.731707317073	0.0853658536585	2101.0	0.117068141344	21.0	0.0
SjapoA	TTC	F	L	0.0	0.0296992360641	0.5	0.0533333333333	0.693333333333	0.555555555556	0.103703703704	1450.0	0.0116406463982	23.0	0.0
SjapoA	TTT	F	L	0.0	0.0296992360641	0.833333333333	0.166666666667	0.55	0.444444444444	0.103703703704	1450.0	0.556820112111	21.0	0.0
CalbiE	TTT	F	L	0.0	0.0361445783133	0.4	0.0833333333333	0.916666666667	0.413793103448	0.0344827586207	1101.0	0.173099415205	21.0	0.0
CtetrA	TTC	F	L	0.0	0.117457652342	0.0833333333333	0.0120481927711	0.939759036145	0.58041958042	0.034965034965	2101.0	0.0325550366911	23.0	0.0
CtetrA	TTT	F	L	0.0	0.117457652342	0.333333333333	0.0666666666667	0.9	0.41958041958	0.034965034965	2101.0	0.187697454005	21.0	0.0
MmagnB	TTC	F	L	0.0	0.809178840279	0.583333333333	0.0743243243243	0.77027027027	0.90243902439	0.0731707317073	2101.0	0.224626248967	23.0	0.0
MmagnB	TTT	F	L	0.0	0.809178840279	0.142857142857	0.0625	0.875	0.0975609756098	0.0731707317073	2101.0	0.125683060109	21.0	0.0
MmagnA	TTC	F	L	0.0	0.490590469266	0.5	0.0675675675676	0.777027027027	0.90243902439	0.0731707317073	2101.0	0.19984973704	23.0	0.0
MmagnA	TTT	F	L	0.0	0.490590469266	0.285714285714	0.125	0.8125	0.0975609756098	0.0731707317073	2101.0	0.350853242321	21.0	0.0
CparaA	TTC	F	L	1.0	0.497856398044	0.111111111111	0.025	0.9	0.363636363636	0.0454545454545	1659.0	0.0328151986183	23.0	0.0
CparaA	TTT	F	L	1.0	0.497856398044	0.3	0.0571428571429	0.928571428571	0.636363636364	0.0454545454545	1659.0	0.227287909152	21.0	0.0
CcoryA	TTC	F	L	0.0	0.799810179978	0.0909090909091	0.0153846153846	0.907692307692	0.485074626866	0.0223880597015	2101.0	0.0248962655602	23.0	0.0
CcoryA	TTT	F	L	0.0	0.799810179978	0.181818181818	0.0289855072464	0.95652173913	0.514925373134	0.0223880597015	2101.0	0.101796407186	21.0	0.0
CparaC	TTC	F	L	0.0	0.30393797358	0.1	0.0188679245283	0.905660377358	0.370629370629	0.041958041958	2101.0	0.035528776231	23.0	0.0
CparaC	TTT	F	L	0.0	0.30393797358	0.363636363636	0.0555555555556	0.933333333333	0.629370629371	0.041958041958	2101.0	0.21647819063	21.0	0.0
CparaB	TTC	F	L	0.0	0.30393797358	0.1	0.0188679245283	0.905660377358	0.370629370629	0.041958041958	2101.0	0.035528776231	23.0	0.0
CparaB	TTT	F	L	0.0	0.30393797358	0.363636363636	0.0555555555556	0.933333333333	0.629370629371	0.041958041958	2101.0	0.21647819063	21.0	0.0
CparaE	TTC	F	L	0.0	0.30393797358	0.1	0.0188679245283	0.905660377358	0.370629370629	0.041958041958	2101.0	0.035528776231	23.0	0.0
CparaE	TTT	F	L	0.0	0.30393797358	0.363636363636	0.0555555555556	0.933333333333	0.629370629371	0.041958041958	2101.0	0.21647819063	21.0	0.0
CparaD	TTC	F	L	0.0	0.30393797358	0.1	0.0188679245283	0.905660377358	0.370629370629	0.041958041958	2101.0	0.035528776231	23.0	0.0
CparaD	TTT	F	L	0.0	0.30393797358	0.363636363636	0.0555555555556	0.933333333333	0.629370629371	0.041958041958	2101.0	0.21647819063	21.0	0.0
CparaF	TTC	F	L	0.0	0.30393797358	0.1	0.0188679245283	0.905660377358	0.370629370629	0.041958041958	2101.0	0.035528776231	23.0	0.0
CparaF	TTT	F	L	0.0	0.30393797358	0.363636363636	0.0555555555556	0.933333333333	0.629370629371	0.041958041958	2101.0	0.21647819063	21.0	0.0
MtetrA	TTC	F	L	0.0	0.785505728348	0.666666666667	0.0903225806452	0.78064516129	0.939393939394	0.0727272727273	2100.0	0.292751129275	23.0	0.0
CsaraA	TTT	F	L	0.0	0.118870627282	0.3	0.0588235294118	0.901960784314	0.69387755102	0.0408163265306	2101.0	0.185658153242	21.0	0.0
CsuavA	TTC	F	L	0.0	0.616793906147	0.363636363636	0.0617283950617	0.851851851852	0.503105590062	0.0683229813665	2101.0	0.177017819706	23.0	0.0
CsuavA	TTT	F	L	0.0	0.616793906147	0.333333333333	0.075	0.85	0.496894409938	0.0683229813665	2101.0	0.171205652878	21.0	0.0
PkluyA	TTC	F	L	0.0	0.890390684416	0.454545454545	0.0853658536585	0.817073170732	0.485207100592	0.0828402366864	2101.0	0.257581884351	23.0	0.0
PkluyA	TTT	F	L	0.0	0.890390684416	0.333333333333	0.0804597701149	0.804597701149	0.514792899408	0.0828402366864	2101.0	0.174334140436	21.0	0.0
PcanaA	TTC	F	L	0.0	0.343069601064	0.166666666667	0.025	0.925	0.251572327044	0.0566037735849	2101.0	0.054439074027	23.0	0.0
PcanaA	TTT	F	L	0.0	0.343069601064	0.5	0.0672268907563	0.840336134454	0.748427672956	0.0566037735849	2101.0	0.182670921574	21.0	0.0
YlipoB	TTC	F	L	0.0	0.170963394651	0.416666666667	0.103773584906	0.839622641509	0.646341463415	0.0792682926829	2100.0	0.360113902166	23.0	0.0
YlipoB	TTT	F	L	0.0	0.170963394651	0.181818181818	0.0344827586207	0.775862068966	0.353658536585	0.0792682926829	2100.0	-0.0723412620405	21.0	0.0
YlipoA	TTC	F	L	0.0	0.170963394651	0.416666666667	0.103773584906	0.839622641509	0.646341463415	0.0792682926829	2100.0	0.360113902166	23.0	0.0
YlipoA	TTT	F	L	0.0	0.170963394651	0.181818181818	0.0344827586207	0.775862068966	0.353658536585	0.0792682926829	2100.0	-0.0723412620405	21.0	0.0
CjadiA	TTC	F	L	0.0	0.186134015015	0.272727272727	0.0487804878049	0.878048780488	0.5	0.0731707317073	2100.0	0.0993265993266	23.0	0.0
CjadiA	TTT	F	L	0.0	0.186134015015	0.416666666667	0.0975609756098	0.80487804878	0.5	0.0731707317073	2100.0	0.267587581886	21.0	0.0
AgossB	TTC	F	L	0.0	0.528178939726	0.142857142857	0.025	0.9	0.338983050847	0.0508474576271	1456.0	-0.0897371081901	23.0	0.0
AgossB	TTT	F	L	0.0	0.528178939726	0.428571428571	0.0641025641026	0.897435897436	0.661016949153	0.0508474576271	1456.0	0.217459693276	21.0	0.0
NdelpA	TTC	F	L	0.0	0.656051414367	0.5	0.106060606061	0.818181818182	0.540983606557	0.0983606557377	1439.0	0.303292626372	23.0	0.0
NdelpA	TTT	F	L	0.0	0.656051414367	0.428571428571	0.0892857142857	0.910714285714	0.459016393443	0.0983606557377	1439.0	0.253364859949	21.0	0.0
LelonA	TTC	F	L	0.0	0.799512499422	0.25	0.0309278350515	0.907216494845	0.678321678322	0.027972027972	2101.0	0.124772313297	23.0	0.0
LelonA	TTT	F	L	0.0	0.799512499422	0.1	0.0217391304348	0.95652173913	0.321678321678	0.027972027972	2101.0	0.123956799215	21.0	0.0
LkluyF	TTC	F	L	0.0	0.833529477032	0.166666666667	0.0285714285714	0.885714285714	0.289256198347	0.0495867768595	1456.0	0.0712842712843	23.0	0.0
LkluyF	TTT	F	L	0.0	0.833529477032	0.285714285714	0.0581395348837	0.918604651163	0.710743801653	0.0495867768595	1456.0	0.139153187441	21.0	0.0
CalimA	TTC	F	L	0.0	0.272117206541	0.333333333333	0.0683760683761	0.837606837607	0.717791411043	0.079754601227	2100.0	0.186864954739	23.0	0.0
CalimA	TTT	F	L	0.0	0.272117206541	0.272727272727	0.108695652174	0.782608695652	0.282208588957	0.079754601227	2100.0	0.320039389463	21.0	0.0
BcaliA	TTC	F	L	0.0	0.330419305807	0.166666666667	0.025	0.95	0.264900662252	0.0529801324503	2101.0	0.0564885496183	23.0	0.0
BcaliA	TTT	F	L	0.0	0.330419305807	0.5	0.0630630630631	0.873873873874	0.735099337748	0.0529801324503	2101.0	0.166770122077	21.0	0.0
SoctoA	TTC	F	L	0.0	0.624387839107	0.571428571429	0.0694444444444	0.680555555556	0.585365853659	0.0813008130081	1454.0	0.305508474576	23.0	0.0
SoctoA	TTT	F	L	0.0	0.624387839107	0.5	0.0980392156863	0.666666666667	0.414634146341	0.0813008130081	1454.0	0.121053689926	21.0	0.0
LkluyB	TTC	F	L	0.0	0.1875	1.0	0.0625	0.875	0.390243902439	0.0243902439024	442.0	0.347087378641	23.0	0.0
CdefoA	TTC	F	L	0.0	0.460576384317	0.416666666667	0.0980392156863	0.833333333333	0.625766871166	0.079754601227	2100.0	0.331491125518	23.0	0.0
CdefoA	TTT	F	L	0.0	0.460576384317	0.181818181818	0.0491803278689	0.786885245902	0.374233128834	0.079754601227	2100.0	-0.0161527165932	21.0	0.0
LdasiA	TTC	F	L	0.0	0.84318839767	0.333333333333	0.044776119403	0.910447761194	0.544715447154	0.0487804878049	1456.0	0.130990415335	23.0	0.0
LdasiA	TTT	F	L	0.0	0.84318839767	0.333333333333	0.0535714285714	0.910714285714	0.455284552846	0.0487804878049	1456.0	0.0963811602109	21.0	0.0
CpseuA	TTT	F	L	0.0	0.735294117647	1.0	0.0555555555556	0.944444444444	0.5	0.0277777777778	442.0	0.211123110151	21.0	0.0
LkluyE	TTC	F	L	0.0	0.512985076914	0.166666666667	0.027027027027	0.891891891892	0.305785123967	0.0495867768595	1456.0	0.11986863711	23.0	0.0
LkluyE	TTT	F	L	0.0	0.512985076914	0.285714285714	0.0595238095238	0.916666666667	0.694214876033	0.0495867768595	1456.0	0.119114247475	21.0	0.0
LkluyD	TTC	F	L	0.0	0.552746303839	0.333333333333	0.075	0.875	0.327868852459	0.0573770491803	1456.0	0.281186612576	23.0	0.0
LkluyD	TTT	F	L	0.0	0.552746303839	0.285714285714	0.0487804878049	0.914634146341	0.672131147541	0.0573770491803	1456.0	0.0857320872274	21.0	0.0
LkluyC	TTC	F	L	0.0	0.833529477032	0.166666666667	0.0285714285714	0.885714285714	0.289256198347	0.0495867768595	1456.0	0.0712842712843	23.0	0.0
LkluyC	TTT	F	L	0.0	0.833529477032	0.285714285714	0.0581395348837	0.918604651163	0.710743801653	0.0495867768595	1456.0	0.139153187441	21.0	0.0
CvartA	TTC	F	L	0.0	0.15879024786	0.222222222222	0.030303030303	0.878787878788	0.40490797546	0.0674846625767	2101.0	0.055253912488	23.0	0.0
CvartA	TTT	F	L	0.0	0.15879024786	0.416666666667	0.0927835051546	0.835051546392	0.59509202454	0.0674846625767	2101.0	0.256612806703	21.0	0.0
LkluyA	TTC	F	L	0.0	0.833529477032	0.166666666667	0.0285714285714	0.885714285714	0.289256198347	0.0495867768595	1456.0	0.0712842712843	23.0	0.0
LkluyA	TTT	F	L	0.0	0.833529477032	0.285714285714	0.0581395348837	0.918604651163	0.710743801653	0.0495867768595	1456.0	0.139153187441	21.0	0.0
CorthB	TTC	F	L	0.0	0.276698659273	0.0909090909091	0.015625	0.921875	0.45390070922	0.0354609929078	2101.0	0.0675084175084	23.0	0.0
CorthB	TTT	F	L	0.0	0.276698659273	0.333333333333	0.0519480519481	0.948051948052	0.54609929078	0.0354609929078	2101.0	0.182221564857	21.0	0.0
CorthC	TTC	F	L	0.0	0.280814333941	0.0909090909091	0.016393442623	0.918032786885	0.432624113475	0.0354609929078	2101.0	0.0728546409807	23.0	0.0
CorthC	TTT	F	L	0.0	0.280814333941	0.333333333333	0.05	0.95	0.567375886525	0.0354609929078	2101.0	0.174080961236	21.0	0.0
CorthA	TTC	F	L	0.0	0.276383441338	0.0909090909091	0.0151515151515	0.924242424242	0.468085106383	0.0354609929078	2101.0	0.0724590163934	23.0	0.0
CorthA	TTT	F	L	0.0	0.276383441338	0.333333333333	0.0533333333333	0.946666666667	0.531914893617	0.0354609929078	2101.0	0.180427207999	21.0	0.0
ClusiA	TTC	F	L	0.0	0.778588807786	0.0909090909091	0.0185185185185	0.944444444444	0.377622377622	0.020979020979	2101.0	0.0509024538633	23.0	0.0
ClusiA	TTT	F	L	0.0	0.778588807786	0.181818181818	0.0224719101124	0.932584269663	0.622377622378	0.020979020979	2101.0	0.0318158953722	21.0	0.0
MguilA	TTT	F	L	0.0	0.029802218244	0.545454545455	0.0813953488372	0.883720930233	0.593103448276	0.048275862069	2101.0	0.231622927275	21.0	0.0
WmucoA	TTC	F	L	0.0	0.265147924046	0.25	0.0338983050847	0.847457627119	0.37106918239	0.0691823899371	2101.0	0.0517301642782	23.0	0.0
WmucoA	TTT	F	L	0.0	0.265147924046	0.333333333333	0.09	0.84	0.62893081761	0.0691823899371	2101.0	0.240885416667	21.0	0.0
ScereC	TTC	F	L	0.0	0.828003547029	0.333333333333	0.037037037037	0.888888888889	0.465517241379	0.0431034482759	1456.0	0.113367174281	23.0	0.0
ScereC	TTT	F	L	0.0	0.828003547029	0.166666666667	0.0483870967742	0.935483870968	0.534482758621	0.0431034482759	1456.0	0.095418589321	21.0	0.0
ScereA	TTC	F	L	0.0	0.833037038886	0.333333333333	0.0350877192982	0.894736842105	0.487179487179	0.042735042735	1456.0	0.120078389453	23.0	0.0
ScereA	TTT	F	L	0.0	0.833037038886	0.166666666667	0.05	0.933333333333	0.512820512821	0.042735042735	1456.0	0.0935264054514	21.0	0.0
ScereD	TTC	F	L	0.0	0.829787384447	0.333333333333	0.0363636363636	0.890909090909	0.474137931034	0.0431034482759	1456.0	0.116919098633	23.0	0.0
ScereD	TTT	F	L	0.0	0.829787384447	0.166666666667	0.0491803278689	0.934426229508	0.525862068966	0.0431034482759	1456.0	0.0919136112506	21.0	0.0
ScereE	TTC	F	L	0.0	0.825719301048	0.333333333333	0.0384615384615	0.884615384615	0.452173913043	0.0434782608696	1456.0	0.114837200234	23.0	0.0
ScereE	TTT	F	L	0.0	0.825719301048	0.142857142857	0.047619047619	0.936507936508	0.547826086957	0.0434782608696	1456.0	0.101380991064	21.0	0.0
DhansA	TTC	F	L	0.0	0.0253499520205	0.0833333333333	0.0142857142857	0.928571428571	0.457516339869	0.0588235294118	2101.0	0.0324685412459	23.0	0.0
DhansA	TTT	F	L	0.0	0.0253499520205	0.454545454545	0.0963855421687	0.843373493976	0.542483660131	0.0588235294118	2101.0	0.327473426002	21.0	0.0
CsalmA	TTC	F	L	0.0	0.879141611739	0.4	0.0952380952381	0.738095238095	0.274509803922	0.0980392156863	2098.0	0.341311134235	23.0	0.0
CsalmA	TTT	F	L	0.0	0.879141611739	0.583333333333	0.0990990990991	0.747747747748	0.725490196078	0.0980392156863	2098.0	0.361636513158	21.0	0.0
LnothA	TTC	F	L	0.0	0.839637533174	0.333333333333	0.0491803278689	0.901639344262	0.5	0.0491803278689	1456.0	0.14682869985	23.0	0.0
LnothA	TTT	F	L	0.0	0.839637533174	0.333333333333	0.0491803278689	0.918032786885	0.5	0.0491803278689	1456.0	0.0665103032334	21.0	0.0
