### Random Forest prediction
genome	codon	ori_aa	rea_aa	fitch	Fisher pval	Gene frac	N. rea	N. used	Cod. count	Sub. count	G. len	codon_lik	id	prediction
CviswA	ACT	T	L	0.0	0.744565129201	0.1	0.0196078431373	0.901960784314	0.520408163265	0.0102040816327	2101.0	-0.83984895602	13.0	0.0
MstarA	ACA	T	L	0.0	0.482395707491	0.111111111111	0.0192307692308	0.75	0.52	0.04	2101.0	-1.078125	12.0	0.0
MstarA	ACT	T	L	0.0	0.482395707491	0.333333333333	0.0625	0.833333333333	0.48	0.04	2101.0	-0.655048937694	13.0	0.0
LstarA	ACA	T	L	0.0	0.0420579705694	0.375	0.0789473684211	0.684210526316	0.422222222222	0.0555555555556	1779.0	-0.72878440367	12.0	0.0
LstarA	ACG	T	L	0.0	0.0420579705694	0.5	0.5	0.5	0.0222222222222	0.0555555555556	1779.0	1.53645833333	14.0	0.0
LstarA	ACT	T	L	0.0	0.0420579705694	0.125	0.02	0.78	0.555555555556	0.0555555555556	1779.0	-0.7758383096	13.0	0.0
LanspB	ACA	T	L	0.0	0.65	0.142857142857	0.0222222222222	0.911111111111	0.714285714286	0.015873015873	1456.0	-0.853868845019	12.0	0.0
CphanA	ACA	T	L	0.0	0.311688311688	0.0833333333333	0.0128205128205	0.666666666667	0.728971962617	0.018691588785	2100.0	-0.947680157947	12.0	0.0
CphanA	ACT	T	L	0.0	0.311688311688	0.125	0.0344827586207	0.793103448276	0.271028037383	0.018691588785	2100.0	-1.0656996587	13.0	0.0
CsojaA	ACT	T	L	0.0	0.735714194469	0.125	0.0263157894737	0.947368421053	0.520547945205	0.013698630137	1435.0	-0.819556127372	13.0	0.0
CglabA	ACT	T	L	0.0	0.75	0.2	0.03125	0.9375	0.457142857143	0.0142857142857	1439.0	-0.636160714286	13.0	0.0
ScryoA	ACA	T	L	0.0	0.45831899543	0.142857142857	0.0333333333333	0.633333333333	0.428571428571	0.0857142857143	1454.0	-0.619372442019	12.0	0.0
ScryoA	ACT	T	L	0.0	0.45831899543	0.5	0.135135135135	0.621621621622	0.528571428571	0.0857142857143	1454.0	-0.276876546604	13.0	0.0
CneerA	ACT	T	L	0.0	0.719101026614	0.1	0.0188679245283	0.924528301887	0.552083333333	0.0104166666667	2101.0	-0.826612033642	13.0	0.0
HuvarA	ACA	T	L	0.0	0.487369544592	0.166666666667	0.0454545454545	0.545454545455	0.372881355932	0.0847457627119	1397.0	-0.476930320151	12.0	0.0
HuvarA	ACT	T	L	0.0	0.487369544592	0.5	0.114285714286	0.485714285714	0.593220338983	0.0847457627119	1397.0	-0.25960419092	13.0	0.0
KlactA	ACA	T	L	0.0	0.666666666667	0.166666666667	0.0217391304348	0.891304347826	0.676470588235	0.0147058823529	1434.0	-0.754888888889	12.0	0.0
CzempA	ACA	T	L	0.0	0.812765892803	0.333333333333	0.0588235294118	0.647058823529	0.5	0.0441176470588	1455.0	-0.609990972013	12.0	0.0
CzempA	ACT	T	L	0.0	0.812765892803	0.2	0.030303030303	0.636363636364	0.485294117647	0.0441176470588	1455.0	-0.705295950156	13.0	0.0
CfrijA	ACT	T	L	0.0	0.725274630425	0.111111111111	0.0188679245283	0.924528301887	0.552083333333	0.0104166666667	2101.0	-0.893517534538	13.0	0.0
CgallA	ACA	T	L	0.0	0.167043482833	0.25	0.0422535211268	0.633802816901	0.657407407407	0.0277777777778	2101.0	-0.898	12.0	0.0
PpastA	ACA	T	L	0.0	0.669630642955	0.181818181818	0.0240963855422	0.819277108434	0.813725490196	0.0196078431373	2101.0	-0.630150199807	12.0	0.0
SjapoA	ACT	T	L	0.0	0.556525014849	0.571428571429	0.0847457627119	0.542372881356	0.808219178082	0.0684931506849	1450.0	-0.548370228342	13.0	0.0
CalbiE	ACA	T	L	0.0	0.262499918002	0.25	0.05	0.9	0.46511627907	0.0232558139535	1101.0	-0.713711702662	12.0	0.0
CtetrA	ACT	T	L	0.0	0.295698844914	0.1	0.0222222222222	0.933333333333	0.459183673469	0.0102040816327	2101.0	-0.749935483871	13.0	0.0
MmagnB	ACA	T	L	0.0	0.807281090612	0.333333333333	0.0365853658537	0.743902439024	0.780952380952	0.0380952380952	2101.0	-0.87558171366	12.0	0.0
MmagnB	ACT	T	L	0.0	0.807281090612	0.111111111111	0.047619047619	0.761904761905	0.2	0.0380952380952	2101.0	-0.515035538546	13.0	0.0
MmagnA	ACA	T	L	0.0	0.795944684177	0.333333333333	0.0361445783133	0.734939759036	0.790476190476	0.0380952380952	2101.0	-0.880685652585	12.0	0.0
MmagnA	ACT	T	L	0.0	0.795944684177	0.111111111111	0.047619047619	0.809523809524	0.2	0.0380952380952	2101.0	-0.498086386003	13.0	0.0
MtetrA	ACA	T	L	0.0	0.910988465067	0.333333333333	0.05	0.666666666667	0.566037735849	0.0377358490566	2100.0	-0.775709380083	12.0	0.0
MtetrA	ACT	T	L	0.0	0.910988465067	0.111111111111	0.0357142857143	0.821428571429	0.264150943396	0.0377358490566	2100.0	-0.865191146881	13.0	0.0
CsaraA	ACA	T	L	0.0	0.739130344716	0.1	0.0196078431373	0.921568627451	0.520408163265	0.0102040816327	2101.0	-0.909354120267	12.0	0.0
CsuavA	ACA	T	L	0.0	0.774169772163	0.0909090909091	0.0169491525424	0.881355932203	0.641304347826	0.0217391304348	2101.0	-0.824269330374	12.0	0.0
CsuavA	ACT	T	L	0.0	0.774169772163	0.111111111111	0.03125	0.875	0.347826086957	0.0217391304348	2101.0	-0.97346474602	13.0	0.0
PkluyA	ACA	T	L	0.0	0.666699965119	0.2	0.0326086956522	0.804347826087	0.867924528302	0.0283018867925	2101.0	-0.639682539683	12.0	0.0
PcanaA	ACA	T	L	0.0	0.765130984643	0.1	0.0172413793103	0.879310344828	0.623655913978	0.0215053763441	2101.0	-0.798205421917	12.0	0.0
PcanaA	ACT	T	L	0.0	0.765130984643	0.111111111111	0.0285714285714	0.828571428571	0.376344086022	0.0215053763441	2101.0	-0.841580870143	13.0	0.0
YlipoB	ACA	T	L	0.0	0.75298245614	0.0833333333333	0.0149253731343	0.641791044776	0.62037037037	0.0185185185185	2100.0	-1.07125226263	12.0	0.0
YlipoB	ACT	T	L	0.0	0.75298245614	0.1	0.0243902439024	0.756097560976	0.37962962963	0.0185185185185	2100.0	-0.871453387377	13.0	0.0
YlipoA	ACA	T	L	0.0	0.75298245614	0.0833333333333	0.0149253731343	0.641791044776	0.62037037037	0.0185185185185	2100.0	-1.07125226263	12.0	0.0
YlipoA	ACT	T	L	0.0	0.75298245614	0.1	0.0243902439024	0.756097560976	0.37962962963	0.0185185185185	2100.0	-0.871453387377	13.0	0.0
CjadiA	ACT	T	L	0.0	0.0503442340792	0.222222222222	0.0625	0.78125	0.344086021505	0.0215053763441	2100.0	-0.597875569044	13.0	0.0
NdelpA	ACA	T	L	0.0	0.241666666667	0.142857142857	0.0285714285714	0.8	0.5	0.0142857142857	1439.0	-0.883367436422	12.0	0.0
LkluyF	ACA	T	L	0.0	0.329719725013	0.285714285714	0.047619047619	0.880952380952	0.636363636364	0.030303030303	1456.0	-0.74343385214	12.0	0.0
CalimA	ACA	T	L	0.0	0.25	0.0909090909091	0.0125	0.7	0.754716981132	0.0188679245283	2100.0	-1.03891050584	12.0	0.0
CalimA	ACT	T	L	0.0	0.25	0.111111111111	0.0384615384615	0.692307692308	0.245283018868	0.0188679245283	2100.0	-0.762482501167	13.0	0.0
BcaliA	ACA	T	L	0.0	0.74375	0.111111111111	0.0204081632653	0.816326530612	0.538461538462	0.010989010989	2101.0	-0.759838998211	12.0	0.0
SoctoA	ACA	T	L	0.0	0.590517992143	0.285714285714	0.0740740740741	0.703703703704	0.397058823529	0.0882352941176	1454.0	-0.537353052711	12.0	0.0
SoctoA	ACT	T	L	0.0	0.590517992143	0.5	0.1	0.6	0.588235294118	0.0882352941176	1454.0	-0.486294416244	13.0	0.0
CdefoA	ACA	T	L	0.0	0.782125693746	0.166666666667	0.0266666666667	0.653333333333	0.688073394495	0.0275229357798	2100.0	-0.971550080657	12.0	0.0
CdefoA	ACT	T	L	0.0	0.782125693746	0.1	0.030303030303	0.757575757576	0.302752293578	0.0275229357798	2100.0	-0.854719764012	13.0	0.0
LdasiA	ACA	T	L	0.0	0.66935483871	0.142857142857	0.0227272727273	0.909090909091	0.676923076923	0.0153846153846	1456.0	-0.882380180597	12.0	0.0
LkluyE	ACA	T	L	0.0	0.329719725013	0.285714285714	0.047619047619	0.880952380952	0.636363636364	0.030303030303	1456.0	-0.74343385214	12.0	0.0
LkluyD	ACA	T	L	0.0	0.329719725013	0.285714285714	0.047619047619	0.880952380952	0.636363636364	0.030303030303	1456.0	-0.728112840467	12.0	0.0
LkluyC	ACA	T	L	0.0	0.329719725013	0.285714285714	0.047619047619	0.880952380952	0.636363636364	0.030303030303	1456.0	-0.74343385214	12.0	0.0
CvartA	ACT	T	L	0.0	0.120481927711	0.25	0.0425531914894	0.829787234043	0.505376344086	0.0215053763441	2101.0	-0.730694037146	13.0	0.0
LkluyA	ACA	T	L	0.0	0.329719725013	0.285714285714	0.047619047619	0.880952380952	0.636363636364	0.030303030303	1456.0	-0.74343385214	12.0	0.0
WmucoA	ACA	T	L	0.0	0.75555547116	0.111111111111	0.0204081632653	0.877551020408	0.538461538462	0.021978021978	2101.0	-0.749129677981	12.0	0.0
WmucoA	ACT	T	L	0.0	0.75555547116	0.1	0.0243902439024	0.853658536585	0.450549450549	0.021978021978	2101.0	-0.903835145965	13.0	0.0
CsalmA	ACA	T	L	0.0	0.793838223977	0.1	0.027027027027	0.621621621622	0.349056603774	0.0283018867925	2098.0	-1.02351233672	12.0	0.0
CsalmA	ACT	T	L	0.0	0.793838223977	0.2	0.030303030303	0.606060606061	0.622641509434	0.0283018867925	2098.0	-0.811692969871	13.0	0.0
LnothA	ACA	T	L	0.0	0.7673188789	0.142857142857	0.0232558139535	0.906976744186	0.661538461538	0.0307692307692	1456.0	-0.876868327402	12.0	0.0
LnothA	ACT	T	L	0.0	0.7673188789	0.2	0.0454545454545	0.954545454545	0.338461538462	0.0307692307692	1456.0	-0.692054536906	13.0	0.0
BcustA	ACA	T	L	0.0	0.310240963855	0.2	0.0344827586207	0.689655172414	0.517857142857	0.0267857142857	2101.0	-0.722649652843	12.0	0.0
BcustA	ACT	T	L	0.0	0.310240963855	0.111111111111	0.0185185185185	0.759259259259	0.482142857143	0.0267857142857	2101.0	-0.680958663149	13.0	0.0
MingeA	ACA	T	L	0.0	0.822777095139	0.222222222222	0.05	0.75	0.606060606061	0.0505050505051	2101.0	-0.79456799125	12.0	0.0
MingeA	ACT	T	L	0.0	0.822777095139	0.222222222222	0.0512820512821	0.846153846154	0.393939393939	0.0505050505051	2101.0	-0.818765281174	13.0	0.0
ScastA	ACA	T	L	0.0	0.728813465694	0.142857142857	0.025641025641	0.794871794872	0.582089552239	0.0149253731343	1456.0	-0.781603153745	12.0	0.0
CbohiA	ACT	T	L	0.0	0.227777777778	0.111111111111	0.0232558139535	0.93023255814	0.462365591398	0.010752688172	2101.0	-0.759782608696	13.0	0.0

### Alignment improvement:
