#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Cytochrom_B_N_2      PF13631.4    169 SpombA               -            387   5.4e-41  140.3   9.7   1   3       1.7   9.1e+03   -3.7   0.7    28    48    30    50    27    54 0.67 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 SpombA               -            387   5.4e-41  140.3   9.7   2   3     1e-44   5.4e-41  140.3   9.7     2   168    88   253    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 SpombA               -            387   5.4e-41  140.3   9.7   3   3      0.95   5.1e+03   -2.8   0.1    29    40   289   300   282   319 0.59 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 SpombA               -            387   3.4e-34  117.1   3.4   1   3       0.2   1.1e+03   -0.2   1.9    29    84   113   132    23   184 0.64 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 SpombA               -            387   3.4e-34  117.1   3.4   2   3      0.17   9.3e+02    0.1   0.0    64    97   186   219   161   225 0.77 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 SpombA               -            387   3.4e-34  117.1   3.4   3   3   6.2e-38   3.4e-34  117.1   3.4     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Cytochrome_B         PF00033.17   189 SpastA               -            385   1.7e-70  236.6  21.0   1   3   3.1e-74   1.7e-70  236.6  21.0     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 SpastA               -            385   1.7e-70  236.6  21.0   2   3         3   1.6e+04   -5.4   1.4   173   177   234   238   221   246 0.38 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 SpastA               -            385   1.7e-70  236.6  21.0   3   3       1.3   6.9e+03   -3.5   4.6    68   127   295   355   288   382 0.51 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 SpastA               -            385   3.4e-37  127.9  15.8   1   3     0.047   2.6e+02    1.4   0.3    28    54    30    56    26    72 0.87 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 SpastA               -            385   3.4e-37  127.9  15.8   2   3   6.3e-41   3.4e-37  127.9  15.8     2   169    88   254    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 SpastA               -            385   3.4e-37  127.9  15.8   3   3         3   1.6e+04   -4.9   4.6   151   151   329   329   283   376 0.60 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 SpastA               -            385   1.1e-34  118.7   4.7   1   3      0.12   6.4e+02    0.6   0.9    56    83   107   134    67   156 0.55 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 SpastA               -            385   1.1e-34  118.7   4.7   2   3     0.047   2.6e+02    1.9   0.0    66   103   188   225   177   225 0.81 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 SpastA               -            385   1.1e-34  118.7   4.7   3   3     2e-38   1.1e-34  118.7   4.7     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Cytochrome_B         PF00033.17   189 CmetaD               -            384     7e-78  260.7  17.6   1   2   1.3e-81     7e-78  260.7  17.6     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 CmetaD               -            384     7e-78  260.7  17.6   2   2       1.7   9.1e+03   -3.9   0.2   161   174   322   335   313   346 0.57 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CmetaD               -            384   5.6e-43  146.7  13.3   1   3      0.27   1.5e+03   -1.1   0.2    28    55    30    57    25    84 0.77 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CmetaD               -            384   5.6e-43  146.7  13.3   2   3     1e-46   5.6e-43  146.7  13.3     2   169    88   254    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CmetaD               -            384   5.6e-43  146.7  13.3   3   3       2.2   1.2e+04   -4.0   0.1   102   115   322   335   312   343 0.52 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 CmetaD               -            384     4e-33  113.7   1.2   1   3      0.13     7e+02    0.5   0.3    57    82   108   126    75   155 0.61 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CmetaD               -            384     4e-33  113.7   1.2   2   3      0.53   2.9e+03   -1.5   0.1    68    90   190   212   173   236 0.64 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CmetaD               -            384     4e-33  113.7   1.2   3   3   7.4e-37     4e-33  113.7   1.2     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Cytochrome_B         PF00033.17   189 CgigaA               -            387   9.1e-76  253.8  15.9   1   2   1.7e-79   9.1e-76  253.8  15.9     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 CgigaA               -            387   9.1e-76  253.8  15.9   2   2       1.1   5.9e+03   -3.3   0.1    34    40   355   361   335   373 0.52 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CgigaA               -            387   1.2e-39  135.9  11.1   1   2     0.073   3.9e+02    0.8   0.2    28    68    30    72    23    86 0.74 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CgigaA               -            387   1.2e-39  135.9  11.1   2   2   2.2e-43   1.2e-39  135.9  11.1     2   169    88   254    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 CgigaA               -            387   5.1e-34  116.5   0.6   1   3     0.037     2e+02    2.2   0.4    55    85   106   136    80   156 0.67 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CgigaA               -            387   5.1e-34  116.5   0.6   2   3       0.5   2.7e+03   -1.4   0.1    67    89   189   211   173   236 0.64 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CgigaA               -            387   5.1e-34  116.5   0.6   3   3   9.5e-38   5.1e-34  116.5   0.6     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Cytochrome_B         PF00033.17   189 CsantA               -            384   9.5e-74  247.2  18.7   1   2   2.3e-77   9.5e-74  247.2  18.7     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 CsantA               -            384   9.5e-74  247.2  18.7   2   2       2.3   9.6e+03   -3.9   3.8   157   186   353   383   289   384 0.60 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CsantA               -            384   1.6e-39  135.5  11.8   1   3     0.056   2.3e+02    1.6   0.1    27    54    29    56    23    72 0.87 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CsantA               -            384   1.6e-39  135.5  11.8   2   3   3.9e-43   1.6e-39  135.5  11.8     2   165    88   250    87   254 0.97 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CsantA               -            384   1.6e-39  135.5  11.8   3   3      0.75   3.1e+03   -2.1   1.3    53    84   290   318   281   346 0.48 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 CsantA               -            384   2.1e-31  108.1   3.4   1   3      0.23   9.6e+02    0.0   2.1    50    95    96   140    59   148 0.52 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CsantA               -            384   2.1e-31  108.1   3.4   2   3         1   4.2e+03   -2.0   0.1    95    95   217   217   177   247 0.56 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CsantA               -            384   2.1e-31  108.1   3.4   3   3   5.2e-35   2.1e-31  108.1   3.4     2   103   260   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Ninjurin             PF04923.10   103 CsantA               -            384      0.23   11.3   0.1   1   5   5.5e-05      0.23   11.3   0.1    29    71    16    59    15    98 0.72 Ninjurin
Ninjurin             PF04923.10   103 CsantA               -            384      0.23   11.3   0.1   2   5       1.2   4.7e+03   -2.6   0.1    50    58   119   127   104   154 0.60 Ninjurin
Ninjurin             PF04923.10   103 CsantA               -            384      0.23   11.3   0.1   3   5      0.19   7.6e+02   -0.0   0.1    44    61   228   245   188   260 0.68 Ninjurin
Ninjurin             PF04923.10   103 CsantA               -            384      0.23   11.3   0.1   4   5       1.4   5.7e+03   -2.8   0.5    41    53   293   305   278   315 0.56 Ninjurin
Ninjurin             PF04923.10   103 CsantA               -            384      0.23   11.3   0.1   5   5       2.3   9.4e+03   -3.5   1.1    39    60   360   381   352   382 0.71 Ninjurin
Cytochrome_B         PF00033.17   189 CtropB               -            388   4.5e-78  261.3  17.0   1   2   8.2e-82   4.5e-78  261.3  17.0     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 CtropB               -            388   4.5e-78  261.3  17.0   2   2      0.52   2.8e+03   -2.2   0.6    32    38   353   359   315   380 0.60 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CtropB               -            388   7.6e-43  146.3  13.7   1   3      0.11   6.1e+02    0.2   0.2    28    58    30    60    22    85 0.75 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CtropB               -            388   7.6e-43  146.3  13.7   2   3   1.4e-46   7.6e-43  146.3  13.7     2   169    88   254    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CtropB               -            388   7.6e-43  146.3  13.7   3   3      0.93   5.1e+03   -2.8   0.3   101   121   321   341   317   372 0.64 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 CtropB               -            388   3.2e-34  117.2   1.4   1   3     0.046   2.5e+02    1.9   0.4    54    83   105   134    79   156 0.65 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CtropB               -            388   3.2e-34  117.2   1.4   2   3      0.46   2.5e+03   -1.3   0.1    67    91   189   213   173   236 0.66 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CtropB               -            388   3.2e-34  117.2   1.4   3   3   5.9e-38   3.2e-34  117.2   1.4     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Cytochrome_B         PF00033.17   189 CtropA               -            388   4.5e-78  261.3  17.0   1   2   8.2e-82   4.5e-78  261.3  17.0     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 CtropA               -            388   4.5e-78  261.3  17.0   2   2      0.52   2.8e+03   -2.2   0.6    32    38   353   359   315   380 0.60 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CtropA               -            388   7.6e-43  146.3  13.7   1   3      0.11   6.1e+02    0.2   0.2    28    58    30    60    22    85 0.75 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CtropA               -            388   7.6e-43  146.3  13.7   2   3   1.4e-46   7.6e-43  146.3  13.7     2   169    88   254    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CtropA               -            388   7.6e-43  146.3  13.7   3   3      0.93   5.1e+03   -2.8   0.3   101   121   321   341   317   372 0.64 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 CtropA               -            388   3.2e-34  117.2   1.4   1   3     0.046   2.5e+02    1.9   0.4    54    83   105   134    79   156 0.65 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CtropA               -            388   3.2e-34  117.2   1.4   2   3      0.46   2.5e+03   -1.3   0.1    67    91   189   213   173   236 0.66 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CtropA               -            388   3.2e-34  117.2   1.4   3   3   5.9e-38   3.2e-34  117.2   1.4     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Cytochrome_B         PF00033.17   189 WpijpA               -            386   1.6e-75  252.9  17.5   1   2     4e-79   1.6e-75  252.9  17.5     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 WpijpA               -            386   1.6e-75  252.9  17.5   2   2      0.79   3.2e+03   -2.4   0.6   157   169   322   334   291   362 0.60 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 WpijpA               -            386   2.6e-39  134.8  11.9   1   2       2.2   8.9e+03   -3.6   0.2    30    53    32    55    25    69 0.66 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 WpijpA               -            386   2.6e-39  134.8  11.9   2   2   6.4e-43   2.6e-39  134.8  11.9     2   169    88   254    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 WpijpA               -            386   1.3e-32  112.1   1.0   1   3     0.082   3.3e+02    1.5   0.2    55    85   106   136    84   156 0.71 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 WpijpA               -            386   1.3e-32  112.1   1.0   2   3      0.22   8.9e+02    0.1   0.0    67    97   189   219   175   225 0.74 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 WpijpA               -            386   1.3e-32  112.1   1.0   3   3   3.1e-36   1.3e-32  112.1   1.0     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Ni_hydr_CYTB         PF01292.18   182 WpijpA               -            386   0.00079   18.9   3.0   1   3   1.9e-07   0.00079   18.9   3.0   104   170    32   105    17   113 0.80 Prokaryotic cytochrome b561
Ni_hydr_CYTB         PF01292.18   182 WpijpA               -            386   0.00079   18.9   3.0   2   3   8.6e-05      0.35   10.3   7.7   104   171   116   207   104   214 0.78 Prokaryotic cytochrome b561
Ni_hydr_CYTB         PF01292.18   182 WpijpA               -            386   0.00079   18.9   3.0   3   3      0.08   3.2e+02    0.6   1.0    14    65   232   310   229   371 0.64 Prokaryotic cytochrome b561
Cytochrome_B         PF00033.17   189 CsubhA               -            385   8.4e-77  257.1  17.4   1   2   2.1e-80   8.4e-77  257.1  17.4     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 CsubhA               -            385   8.4e-77  257.1  17.4   2   2      0.36   1.5e+03   -1.3   0.7   158   176   355   373   322   384 0.61 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CsubhA               -            385   1.6e-40  138.7  14.0   1   2      0.14   5.6e+02    0.3   0.2    28    68    30    72    24    86 0.74 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CsubhA               -            385   1.6e-40  138.7  14.0   2   2   3.9e-44   1.6e-40  138.7  14.0     2   168    88   253    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 CsubhA               -            385   1.3e-32  112.0   1.1   1   3     0.094   3.8e+02    1.3   0.4    55    84   106   135    78   156 0.61 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CsubhA               -            385   1.3e-32  112.0   1.1   2   3      0.19   7.9e+02    0.3   0.0    67    94   189   216   176   225 0.75 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CsubhA               -            385   1.3e-32  112.0   1.1   3   3   3.3e-36   1.3e-32  112.0   1.1     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Ni_hydr_CYTB         PF01292.18   182 CsubhA               -            385   0.00028   20.4   2.3   1   3   6.8e-08   0.00028   20.4   2.3   100   169    28   104    18   112 0.88 Prokaryotic cytochrome b561
Ni_hydr_CYTB         PF01292.18   182 CsubhA               -            385   0.00028   20.4   2.3   2   3   0.00056       2.3    7.7   9.2   104   170   116   206   105   216 0.74 Prokaryotic cytochrome b561
Ni_hydr_CYTB         PF01292.18   182 CsubhA               -            385   0.00028   20.4   2.3   3   3      0.46   1.9e+03   -1.8   2.1    46    64   287   305   229   372 0.50 Prokaryotic cytochrome b561
Cytochrome_B         PF00033.17   189 CsubhB               -            385   8.4e-77  257.1  17.4   1   2   2.1e-80   8.4e-77  257.1  17.4     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 CsubhB               -            385   8.4e-77  257.1  17.4   2   2      0.36   1.5e+03   -1.3   0.7   158   176   355   373   322   384 0.61 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CsubhB               -            385   1.6e-40  138.7  14.0   1   2      0.14   5.6e+02    0.3   0.2    28    68    30    72    24    86 0.74 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CsubhB               -            385   1.6e-40  138.7  14.0   2   2   3.9e-44   1.6e-40  138.7  14.0     2   168    88   253    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 CsubhB               -            385   1.3e-32  112.0   1.1   1   3     0.094   3.8e+02    1.3   0.4    55    84   106   135    78   156 0.61 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CsubhB               -            385   1.3e-32  112.0   1.1   2   3      0.19   7.9e+02    0.3   0.0    67    94   189   216   176   225 0.75 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CsubhB               -            385   1.3e-32  112.0   1.1   3   3   3.3e-36   1.3e-32  112.0   1.1     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Ni_hydr_CYTB         PF01292.18   182 CsubhB               -            385   0.00028   20.4   2.3   1   3   6.8e-08   0.00028   20.4   2.3   100   169    28   104    18   112 0.88 Prokaryotic cytochrome b561
Ni_hydr_CYTB         PF01292.18   182 CsubhB               -            385   0.00028   20.4   2.3   2   3   0.00056       2.3    7.7   9.2   104   170   116   206   105   216 0.74 Prokaryotic cytochrome b561
Ni_hydr_CYTB         PF01292.18   182 CsubhB               -            385   0.00028   20.4   2.3   3   3      0.46   1.9e+03   -1.8   2.1    46    64   287   305   229   372 0.50 Prokaryotic cytochrome b561
Cytochrome_B         PF00033.17   189 OanguA               -            386   5.8e-77  257.7  17.6   1   2   1.4e-80   5.8e-77  257.7  17.6     2   188    19   205    18   206 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 OanguA               -            386   5.8e-77  257.7  17.6   2   2      0.39   1.6e+03   -1.4   3.9    68   128   296   357   290   379 0.74 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 OanguA               -            386   2.6e-42  144.6  13.5   1   3      0.94   3.8e+03   -2.4   0.1    30    55    33    58    27    77 0.73 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 OanguA               -            386   2.6e-42  144.6  13.5   2   3   6.4e-46   2.6e-42  144.6  13.5     2   169    89   255    88   255 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 OanguA               -            386   2.6e-42  144.6  13.5   3   3       1.1   4.4e+03   -2.6   1.1   132   155   345   368   322   379 0.63 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 OanguA               -            386   4.1e-33  113.6   4.0   1   4      0.41   1.7e+03   -0.7   0.2    32    76   117   125    79   157 0.56 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 OanguA               -            386   4.1e-33  113.6   4.0   2   4      0.17   7.1e+02    0.4   0.0    66    97   189   220   174   226 0.74 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 OanguA               -            386   4.1e-33  113.6   4.0   3   4      0.75   3.1e+03   -1.6   0.3    64    78   231   245   216   251 0.70 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 OanguA               -            386   4.1e-33  113.6   4.0   4   4     1e-36   4.1e-33  113.6   4.0     1   103   260   361   260   361 0.99 Cytochrome b(C-terminal)/b6/petD
Ni_hydr_CYTB         PF01292.18   182 OanguA               -            386    0.0019   17.7   3.1   1   3   4.8e-07    0.0019   17.7   3.1   104   175    33   112    19   118 0.84 Prokaryotic cytochrome b561
Ni_hydr_CYTB         PF01292.18   182 OanguA               -            386    0.0019   17.7   3.1   2   3   9.5e-05      0.39   10.2   8.7   103   170   116   207   107   213 0.68 Prokaryotic cytochrome b561
Ni_hydr_CYTB         PF01292.18   182 OanguA               -            386    0.0019   17.7   3.1   3   3         1   4.2e+03   -3.0   3.6    47    86   289   328   231   371 0.58 Prokaryotic cytochrome b561
Cytochrome_B         PF00033.17   189 SarboA               -            385   3.6e-71  238.8  20.7   1   2   6.7e-75   3.6e-71  238.8  20.7     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 SarboA               -            385   3.6e-71  238.8  20.7   2   2      0.86   4.7e+03   -2.9   3.9    72   175   299   336   288   380 0.49 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 SarboA               -            385   3.3e-37  128.0  15.4   1   3     0.072   3.9e+02    0.8   0.1    28    54    30    56    23    72 0.86 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 SarboA               -            385   3.3e-37  128.0  15.4   2   3     6e-41   3.3e-37  128.0  15.4     2   169    88   254    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 SarboA               -            385   3.3e-37  128.0  15.4   3   3       2.5   1.3e+04   -4.2   3.9   146   158   324   336   287   375 0.63 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 SarboA               -            385     1e-34  118.8   4.3   1   4      0.67   3.6e+03   -1.8   0.1    50    93    18    61     6    69 0.61 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 SarboA               -            385     1e-34  118.8   4.3   2   4     0.064   3.5e+02    1.4   0.5    50    84   101   135    75   156 0.59 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 SarboA               -            385     1e-34  118.8   4.3   3   4     0.022   1.2e+02    2.9   0.0    66   103   188   225   177   225 0.83 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 SarboA               -            385     1e-34  118.8   4.3   4   4   1.9e-38     1e-34  118.8   4.3     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Cytochrome_B         PF00033.17   189 CcastA               -            385   1.3e-73  246.8  21.6   1   3   2.4e-77   1.3e-73  246.8  21.6     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 CcastA               -            385   1.3e-73  246.8  21.6   2   3       2.7   1.5e+04   -4.5   0.9   163   179   224   240   216   246 0.42 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 CcastA               -            385   1.3e-73  246.8  21.6   3   3       0.4   2.2e+03   -1.9   0.9    96    96   323   323   277   376 0.59 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CcastA               -            385   1.2e-38  132.7  15.4   1   3     0.085   4.6e+02    0.6   0.2    28    54    30    56    24    83 0.79 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CcastA               -            385   1.2e-38  132.7  15.4   2   3   2.1e-42   1.2e-38  132.7  15.4     2   169    88   254    87   254 0.98 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_N_2      PF13631.4    169 CcastA               -            385   1.2e-38  132.7  15.4   3   3      0.55     3e+03   -2.1   0.7   101   123   321   343   317   377 0.59 Cytochrome b(N-terminal)/b6/petB
Cytochrom_B_C        PF00032.15   103 CcastA               -            385   9.1e-34  115.7   3.2   1   4      0.13   6.9e+02    0.5   1.7    56    84   102   135    60   156 0.50 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CcastA               -            385   9.1e-34  115.7   3.2   2   4     0.085   4.6e+02    1.0   0.0    66   103   188   225   171   225 0.74 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CcastA               -            385   9.1e-34  115.7   3.2   3   4         1   5.5e+03   -2.4   0.0    72    82   230   240   217   246 0.50 Cytochrome b(C-terminal)/b6/petD
Cytochrom_B_C        PF00032.15   103 CcastA               -            385   9.1e-34  115.7   3.2   4   4   1.7e-37   9.1e-34  115.7   3.2     1   103   259   360   259   360 0.99 Cytochrome b(C-terminal)/b6/petD
Cytochrome_B         PF00033.17   189 KtherA               -            385   3.4e-75  251.9  19.1   1   2   6.3e-79   3.4e-75  251.9  19.1     2   188    18   204    17   205 0.99 Cytochrome b/b6/petB
Cytochrome_B         PF00033.17   189 KtherA               -            385   3.4e-75  251.9  19.1   2   2       1.1     6e+03   -3.3   5.2    67   129   294   357   288   381 0.65 Cytochrome b/b6/petB
Cytochrom_B_N_2      PF13631.4    169 KtherA               -            385   1.8e-38  132.0  13.4   1   3      0.04   2.2e+02    1.6   0.1    27    55    29    57    11    84 0.84 Cytochrome b(N-terminal)/b6/petB
